_id,user_id,comment_on,object_id,content,device,timestamp,sentiment
{'$oid': '55bcb3271a77ce605254ba95'},623508,vod,5320310ec969284a3583afe1,"""phim hay, nhạc cũng hay""",android,2015-08-01 12:13:00,Tích cực
{'$oid': '55bcb3461a77ce605254ba96'},623508,vod,5320310ec969284a3583afe1,"""phim hay nhạc cũng hay nưa""",android,2015-08-01 12:14:00,Tích cực
{'$oid': '55bcb37f1a77ce605254ba97'},305677,vod,55b0bcfa17dc136d91bd3ca9,"""mai k co tap moi
pkm""",web-playfpt,2015-08-01 12:15:00,Trung tính
{'$oid': '55bcb5131a77ce605254ba98'},639098,event,55bc13c017dc1344d3012d19,"""hay quá đi""",ios,2015-08-01 12:21:00,Tiêu cực
{'$oid': '55bcb5461a77ce605254ba99'},615796,event,55bc16d417dc1344d4012cf6,"""Dnzffcjfhj""",ios,2015-08-01 12:22:00,Trung tính
{'$oid': '55bcbb171a77ce605254ba9a'},482443,vod,55b7412317dc131ef392301c,"""ky uc tuoi tho. 19h kenh HTV7(/^o^)/""",android,2015-08-01 12:47:00,Tích cực
{'$oid': '55bcbc181a77ce605254ba9b'},639221,vod,559657b017dc136325e6a508,"""hay, thích anh con trai của cảnh sát trưởng""",web-playfpt,2015-08-01 12:51:00,Tích cực
{'$oid': '55bcbe0d1a77ce605254ba9c'},614157,vod,53d1dcf5c9692807111ef6c4,"""dm ra tap moi de""",web-playfpt,2015-08-01 13:00:00,Tích cực
{'$oid': '55bcc08b1a77ce605254ba9d'},196230,vod,54dacde817dc13295c9b944c,"""một bộ phim quá tuyệt vời, từng chi tiết hình ảnh đều vô cùng ý nghĩa""",android,2015-08-01 13:10:00,Tích cực
{'$oid': '55bcc2251a77ce605254ba9e'},639260,event,5587c6d817dc1353a2624a0e,"""hay và mộc mạc nông thôn vietnam rất tình người""",android,2015-08-01 13:17:00,Tích cực
{'$oid': '55bcc4991a77ce605254ba9f'},243333,event,559634de17dc130d51749e5d,"""xem qua wifi ko dc ...hix.""",android,2015-08-01 13:28:00,Trung tính
{'$oid': '55bcc4c71a77ce605254baa0'},243333,event,559634de17dc130d51749e5d,"""uhm ...thì ...hay.""",android,2015-08-01 13:28:00,Trung tính
{'$oid': '55bcc5ad1a77ce605254baa1'},129342,vod,5577d0ed17dc1328679cf25e,"""Đáng lẽ phải lưu Session thời gian cho mỗi lần xem, rùi hãy cho chèn quảng cáo. Chứ 1 clip 20 phút mà thật chất chỉ có 17-18 phút là phim, còn lại là quảng cáo phim, vừa mở tập mới lại mất 15 giây coi quảng cáo, thiệt là vãi.""",web-playfpt,2015-08-01 13:32:00,Tiêu cực
{'$oid': '55bcc5c51a77ce605254baa2'},636609,vod,545c19ee17dc1359b0a92985,"""305 tap gggg""",ios,2015-08-01 13:33:00,Tích cực
{'$oid': '55bcc7891a77ce605254baa3'},465281,event,55bc13c017dc1344d3012d19,"""k xem đk""",ios,2015-08-01 13:40:00,Trung tính
{'$oid': '55bcc8091a77ce605254baa4'},123685,event,559634de17dc130d51749e5d,"""Hay qua <3 3 team""",ios,2015-08-01 13:42:00,Tích cực
{'$oid': '55bccb321a77ce605254baa5'},639334,event,559634de17dc130d51749e5d,"""hay đấy thật tuyệt""",android,2015-08-01 13:56:00,Tích cực
{'$oid': '55bccc381a77ce605254baa6'},203013,event,55bc13c017dc1344d3012d19,"""Sao nói là đang diễn ra mà ko chiếu là sao""",ios,2015-08-01 14:00:00,Tiêu cực
{'$oid': '55bccc3b1a77ce605254baa7'},632558,event,55bc13c017dc1344d3012d19,"""dkm fpt vl""",winphone,2015-08-01 14:00:00,Trung tính
{'$oid': '55bccd821a77ce605254baa8'},136895,vod,54d2ef8717dc13295c9b92ab,"""phim hay""",ios,2015-08-01 14:06:00,Tích cực
{'$oid': '55bcced41a77ce605254baa9'},254705,event,55bc164517dc1344d2012db7,"""Thái giỏi mà""",ios,2015-08-01 14:11:00,Tích cực
{'$oid': '55bccf081a77ce605254baaa'},639373,vod,5237d01cc969284dca8e2432,"""phim hay vkl""",web-playfpt,2015-08-01 14:12:00,Trung tính
{'$oid': '55bccf4c1a77ce605254baab'},99779,event,5532214117dc135c8ad7d922,"""Hóng The Voice Kid quá""",ios,2015-08-01 14:13:00,Tích cực
{'$oid': '55bccf9f1a77ce605254baac'},442083,event,559634de17dc130d51749e5d,"""bớt quảng cáo đi""",android,2015-08-01 14:15:00,Tiêu cực
{'$oid': '55bccfb01a77ce605254baad'},570897,event,5587c6d817dc1353a2624a0e,"""hay quA di""",android,2015-08-01 14:15:00,Tiêu cực
{'$oid': '55bcd0ce1a77ce605254baae'},631759,event,5587c6d817dc1353a2624a0e,"""chan vc kg hay ji""",android,2015-08-01 14:20:00,Tiêu cực
{'$oid': '55bcd1281a77ce605254baaf'},639373,vod,5237d01cc969284dca8e2432,"""thik at dai ca""",web-playfpt,2015-08-01 14:21:00,Tích cực
{'$oid': '55bcd2201a77ce605254bab0'},615286,vod,55bb217917dc1344d3012c9d,"""Phim ảo quá, cô gái rơi vách núi xuống thoát chết kiểu gì?""",web-playfpt,2015-08-01 14:25:00,Tiêu cực
{'$oid': '55bcd25d1a77ce605254bab1'},639405,vod,55a31d1917dc1333bea072ec,"""con ý ngu vãi chưởng""",web-playfpt,2015-08-01 14:26:00,Tiêu cực
{'$oid': '55bcd3641a77ce605254bab2'},562627,vod,559657b017dc136325e6a508,"""xem hết tập 3 và theo suy nghĩ cá nhân của mình thì mình nghi ngờ cảnh sát trưởng :)""",web-playfpt,2015-08-01 14:31:00,Trung tính
{'$oid': '55bcd39a1a77ce605254bab3'},637054,event,5532214117dc135c8ad7d922,"""ko xem dv""",android,2015-08-01 14:32:00,Tiêu cực
{'$oid': '55bcd4241a77ce605254bab4'},346823,event,5532214117dc135c8ad7d922,"""xem van đk mà""",android,2015-08-01 14:34:00,Tiêu cực
{'$oid': '55bcd4581a77ce605254bab5'},631759,event,5532214117dc135c8ad7d922,"""loz me toan gioi thieu""",android,2015-08-01 14:35:00,Tiêu cực
{'$oid': '55bcd47c1a77ce605254bab6'},533320,event,5532214117dc135c8ad7d922,"""The Voice Kid đã có chưa anh em""",android,2015-08-01 14:35:00,Trung tính
{'$oid': '55bcd6021a77ce605254bab7'},533320,event,5532214117dc135c8ad7d922,"""Thằng nhóc nãy hát hay vậy....""",android,2015-08-01 14:42:00,Tích cực
{'$oid': '55bcd64c1a77ce605254bab8'},346823,event,5532214117dc135c8ad7d922,"""gioi lam mau""",android,2015-08-01 14:43:00,Tiêu cực
{'$oid': '55bcd6de1a77ce605254bab9'},590588,event,5532214117dc135c8ad7d922,"""ai team dương khắc linh vote""",android,2015-08-01 14:46:00,Trung tính
{'$oid': '55bcd73f1a77ce605254baba'},190945,event,5532214117dc135c8ad7d922,"""zalo đi bà con 01643540364""",android,2015-08-01 14:47:00,Tiêu cực
{'$oid': '55bcd75c1a77ce605254babb'},533320,event,5532214117dc135c8ad7d922,"""nay con cất tiếng khóc chào đời ngày mẹ đã nói niềm vui trào dâng ngập trời""",android,2015-08-01 14:48:00,Tích cực
{'$oid': '55bcd75e1a77ce605254babc'},162147,event,5532214117dc135c8ad7d922,"""Team của đội Dương Khắc Linh là hay nhất""",ios,2015-08-01 14:48:00,Tích cực
{'$oid': '55bcd76a1a77ce605254babd'},190945,event,5532214117dc135c8ad7d922,"""zalo đi mọi người 01643540364""",android,2015-08-01 14:48:00,Trung tính
{'$oid': '55bcd7eb1a77ce605254babe'},128105,event,5532214117dc135c8ad7d922,"""trẻ con mà toàn hát nhạc ng nhớn :v""",android,2015-08-01 14:50:00,Tiêu cực
{'$oid': '55bcd8231a77ce605254babf'},533320,event,5532214117dc135c8ad7d922,"""trẻ con bây giờ khôn lắm""",android,2015-08-01 14:51:00,Trung tính
{'$oid': '55bcd8831a77ce605254bac0'},346823,event,5532214117dc135c8ad7d922,"""lop 5 nó bit yêu hết r""",android,2015-08-01 14:53:00,Tích cực
{'$oid': '55bcd9361a77ce605254bac1'},602901,event,5532214117dc135c8ad7d922,"""lớp 5 là đẻ được rồi""",android,2015-08-01 14:56:00,Trung tính
{'$oid': '55bcd95a1a77ce605254bac2'},533320,event,5532214117dc135c8ad7d922,"""quảng cáo nhiều hơn hát....ai thấy đúng like phát... :p""",android,2015-08-01 14:56:00,Tiêu cực
{'$oid': '55bcd9d01a77ce605254bac3'},631759,event,5532214117dc135c8ad7d922,"""chan wa co ai di kg""",android,2015-08-01 14:58:00,Tiêu cực
{'$oid': '55bcd9df1a77ce605254bac4'},435690,vod,5215971ec969287094465754,"""fan 가 리 (GaeRi) điểm danh""",ios,2015-08-01 14:58:00,Tích cực
{'$oid': '55bcda3c1a77ce605254bac5'},533320,event,5532214117dc135c8ad7d922,"""quảng cáo nhiều hơn hát....ai thấy đúng like phát :p""",android,2015-08-01 15:00:00,Tiêu cực
{'$oid': '55bcda551a77ce605254bac6'},429469,event,5532214117dc135c8ad7d922,"""Bé opera chọn ai z mọi người""",ios,2015-08-01 15:00:00,Trung tính
{'$oid': '55bcdaad1a77ce605254bac7'},78339,event,5532214117dc135c8ad7d922,"""mong sao ku này trượt""",winphone,2015-08-01 15:02:00,Trung tính
{'$oid': '55bcdad81a77ce605254bac8'},346823,event,5532214117dc135c8ad7d922,"""nam nay hát nghe chán wak""",android,2015-08-01 15:03:00,Tiêu cực
{'$oid': '55bcdb061a77ce605254bac9'},533320,event,5532214117dc135c8ad7d922,"""Like like""",android,2015-08-01 15:03:00,Tích cực
{'$oid': '55bcdbea1a77ce605254baca'},533320,event,5532214117dc135c8ad7d922,"""ủa thằng này hôm bữa thi tìm kiếm tài năng""",android,2015-08-01 15:07:00,Tiêu cực
{'$oid': '55bcdc291a77ce605254bacb'},532969,event,5532214117dc135c8ad7d922,"""mẹ nó xấu thế""",winphone,2015-08-01 15:08:00,Tiêu cực
{'$oid': '55bcdc751a77ce605254bacc'},637123,event,5532214117dc135c8ad7d922,"""hay nhug quang cao nhieu wa""",android,2015-08-01 15:09:00,Trung tính
{'$oid': '55bcdd461a77ce605254bacd'},392456,vod,520c4d55c9692853042c8052,"""hay, nhưng có 15 tập thôi hả ad ?!?!?""",ios,2015-08-01 15:13:00,Trung tính
{'$oid': '55bcdd4a1a77ce605254bace'},631759,event,5532214117dc135c8ad7d922,"""oi troi oi cai loz ji the nay""",android,2015-08-01 15:13:00,Tích cực
{'$oid': '55bcddc11a77ce605254bacf'},637609,event,5532214117dc135c8ad7d922,"""de nghi nc lich su""",android,2015-08-01 15:15:00,Trung tính
{'$oid': '55bcde361a77ce605254bad0'},533320,event,5532214117dc135c8ad7d922,"""ai đi qua đây không like thì xui cả năm""",android,2015-08-01 15:17:00,Tiêu cực
{'$oid': '55bce00b1a77ce605254bad1'},622281,event,5532214117dc135c8ad7d922,"""sao lại có trẻ trâu ở đây nhỉ""",android,2015-08-01 15:25:00,Trung tính
{'$oid': '55bce0291a77ce605254bad2'},632272,event,5532214117dc135c8ad7d922,"""Xem toàn bị diss ra""",ios,2015-08-01 15:25:00,Tiêu cực
{'$oid': '55bce0841a77ce605254bad3'},533320,event,5532214117dc135c8ad7d922,"""nói chung voice năm nay không hay bằng năm trước""",android,2015-08-01 15:27:00,Trung tính
{'$oid': '55bce0871a77ce605254bad4'},639525,event,5532214117dc135c8ad7d922,"""Chú bạch lố qá""",ios,2015-08-01 15:27:00,Tiêu cực
{'$oid': '55bce0d71a77ce605254bad5'},461316,vod,557106d217dc1321ec8585f2,"""tập 8 là tập cũ. film đã có tập 10. sao ko update vậy fpt""",android,2015-08-01 15:28:00,Tiêu cực
{'$oid': '55bce0ed1a77ce605254bad6'},533320,event,5532214117dc135c8ad7d922,"""the voice kid năm nay không hay bằng năm trước""",android,2015-08-01 15:28:00,Trung tính
{'$oid': '55bce1641a77ce605254bad7'},573868,event,5532214117dc135c8ad7d922,"""nhatnang oi""",android,2015-08-01 15:30:00,Trung tính
{'$oid': '55bce17f1a77ce605254bad8'},573868,event,5532214117dc135c8ad7d922,"""nhatnangggg""",android,2015-08-01 15:31:00,Tích cực
{'$oid': '55bce1f21a77ce605254bad9'},639533,event,5532214117dc135c8ad7d922,"""ko xoay ngang dc nhi""",android,2015-08-01 15:33:00,Trung tính
{'$oid': '55bce2061a77ce605254bada'},388944,event,5532214117dc135c8ad7d922,"""Hi11111111""",ios,2015-08-01 15:33:00,Trung tính
{'$oid': '55bce2091a77ce605254badb'},533320,event,5532214117dc135c8ad7d922,"""like like like like like like like like like like like like like like like like like like like like""",android,2015-08-01 15:33:00,Tích cực
{'$oid': '55bce2401a77ce605254badc'},633993,vod,55b0bcfa17dc136d91bd3ca9,"""Ad tập 18 đăo rồi""",web-playfpt,2015-08-01 15:34:00,Tích cực
{'$oid': '55bce2901a77ce605254badd'},120773,event,5532214117dc135c8ad7d922,"""mới xem nên chưa biết""",android,2015-08-01 15:35:00,Trung tính
{'$oid': '55bce2bb1a77ce605254bade'},533320,event,5532214117dc135c8ad7d922,"""lại mất cái crom""",android,2015-08-01 15:36:00,Tiêu cực
{'$oid': '55bce3011a77ce605254badf'},346823,event,5532214117dc135c8ad7d922,"""tội linh dê wak""",android,2015-08-01 15:37:00,Trung tính
{'$oid': '55bce3161a77ce605254bae0'},532969,event,5532214117dc135c8ad7d922,"""hài cho ông linh""",winphone,2015-08-01 15:38:00,Tích cực
{'$oid': '55bce3511a77ce605254bae1'},533320,event,5532214117dc135c8ad7d922,"""dương khắc dê lại mất cái crom....""",android,2015-08-01 15:39:00,Tiêu cực
{'$oid': '55bce3881a77ce605254bae2'},632197,event,5532214117dc135c8ad7d922,"""hay thật""",android,2015-08-01 15:40:00,Trung tính
{'$oid': '55bce3c51a77ce605254bae3'},639548,event,5532214117dc135c8ad7d922,"""keu gi đó miiiiii""",android,2015-08-01 15:41:00,Tích cực
{'$oid': '55bce4ad1a77ce605254bae4'},639548,event,5532214117dc135c8ad7d922,"""miii uiiiii""",android,2015-08-01 15:44:00,Tích cực
{'$oid': '55bce4fd1a77ce605254bae5'},533320,event,5532214117dc135c8ad7d922,"""dương khắc dê lại dụ...hôm nay lỗ nặng""",android,2015-08-01 15:46:00,Tiêu cực
{'$oid': '55bce5621a77ce605254bae6'},639559,event,5532214117dc135c8ad7d922,"""vui thật""",winphone,2015-08-01 15:47:00,Tích cực
{'$oid': '55bce56a1a77ce605254bae7'},346823,event,5532214117dc135c8ad7d922,"""lỗ nux ckc""",android,2015-08-01 15:48:00,Tiêu cực
{'$oid': '55bce5ff1a77ce605254bae8'},381202,event,5532214117dc135c8ad7d922,"""Cô bé xứ Huế hát hay wa""",ios,2015-08-01 15:50:00,Trung tính
{'$oid': '55bce6391a77ce605254bae9'},519687,event,5532214117dc135c8ad7d922,"""hát hay ghê""",ios,2015-08-01 15:50:00,Tích cực
{'$oid': '55bce6451a77ce605254baea'},271503,event,5532214117dc135c8ad7d922,"""Hay like cho Cẩm Ly""",ios,2015-08-01 15:51:00,Tích cực
{'$oid': '55bce66b1a77ce605254baeb'},130413,event,5532214117dc135c8ad7d922,"""Fpt chỉnh lại cho mọi người. Sao bị lỗi không quay ngang đc vậy. Xem như vậy chán lắm""",ios,2015-08-01 15:52:00,Tiêu cực
{'$oid': '55bce6bf1a77ce605254baec'},639559,event,5532214117dc135c8ad7d922,"""ai cũng hay hết hihi""",winphone,2015-08-01 15:52:00,Tích cực
{'$oid': '55bce6c91a77ce605254baed'},533320,event,5532214117dc135c8ad7d922,"""hôm nay hát bình thường""",android,2015-08-01 15:53:00,Trung tính
{'$oid': '55bce6fe1a77ce605254baee'},533320,event,5532214117dc135c8ad7d922,"""hôm nay hát bình thường""",android,2015-08-01 15:54:00,Trung tính
{'$oid': '55bce7fd1a77ce605254baef'},639584,event,5532214117dc135c8ad7d922,"""Hêt rôi ha mây b""",ios,2015-08-01 15:59:00,Tiêu cực
{'$oid': '55bce9dc1a77ce605254baf0'},130413,vod,55bb236217dc1344d5012c79,"""fp chỉnh lại chế độ tự xoay mang hình di""",ios,2015-08-01 16:07:00,Trung tính
{'$oid': '55bcede91a77ce605254baf1'},46946,vod,55bb217917dc1344d3012c9d,"""phim dở tệ...""",ios,2015-08-01 16:24:00,Tiêu cực
{'$oid': '55bcee251a77ce605254baf2'},161160,vod,557a442717dc135ec181fb6c,"""rat thich kieu dich the nay, sat voi thuc te""",web-playfpt,2015-08-01 16:25:00,Tích cực
{'$oid': '55bcefda1a77ce605254baf3'},639631,vod,5215971ec969287094465754,"""thích chương trình runningman""",android,2015-08-01 16:32:00,Tích cực
{'$oid': '55bcf82b1a77ce605254baf4'},19886,vod,55b0bcfa17dc136d91bd3ca9,"""phim này bn tập vậy?""",ios,2015-08-01 17:08:00,Trung tính
{'$oid': '55bcf9131a77ce605254baf5'},16773,vod,558284cf17dc135e07c86dc5,"""de nghi admin tang thoi luong phim dai hon đuê""",android,2015-08-01 17:12:00,Trung tính
{'$oid': '55bd00441a77ce605254baf6'},211161,vod,54d1cd7317dc13295a9b90ba,"""Phim coi khá hay đấy, ae vào xem đi""",web-playfpt,2015-08-01 17:42:00,Tích cực
{'$oid': '55bd068f1a77ce605254baf7'},624259,vod,559e550b17dc13244c2df037,"""tải xem và nex lâu quá""",android,2015-08-01 18:09:00,Tiêu cực
{'$oid': '55bd0e461a77ce605254baf8'},3211,vod,55bc4f5817dc1344d2012dc1,"""hi dễ thương làm sao :)))""",ios,2015-08-01 18:42:00,Tích cực
{'$oid': '55bd16091a77ce605254baf9'},211161,vod,54dda5b517dc13295b9b927b,"""Phim hay đề nghị anh em ghé qua xem nhé""",web-playfpt,2015-08-01 19:15:00,Tích cực
{'$oid': '55bd18e21a77ce605254bafa'},639737,vod,547d625d17dc1346f0bd5f72,"""hay  qua xa luon""",web-playfpt,2015-08-01 19:27:00,Trung tính
{'$oid': '55bd19f71a77ce605254bafb'},134862,vod,55bb217917dc1344d3012c9d,"""cho mình xin link nhạc lúc cuối phim dc k? tìm hoài k có. bài mà nữ ca sĩ hát có đoạn điệp khúc \ love forever..\ ý""",web-playfpt,2015-08-01 19:32:00,Tích cực
{'$oid': '55bd30421a77ce605254bafc'},503822,vod,54446e6a17dc1319de7fbf6a,"""chờ tập mới mà dài cổ""",ios,2015-08-01 21:07:00,Tiêu cực
{'$oid': '55bd3a751a77ce605254bafd'},634587,event,55bc1e1117dc1344d3012d1e,"""Hay lắm ạ,cảm ơn""",ios,2015-08-01 21:51:00,Tích cực
{'$oid': '55bd3de31a77ce605254bafe'},632129,vod,54f4167517dc13295d9b938d,"""coi thử đã""",android,2015-08-01 22:05:00,Tích cực
{'$oid': '55bd53f91a77ce605254baff'},110692,event,55bc1e1117dc1344d3012d1e,"""Tuyệt vời (Ha Tu)""",ios,2015-08-01 23:39:00,Tích cực
{'$oid': '55bd57421a77ce605254bb00'},489219,vod,5588e24117dc13675f2609e2,"""Kim Bum trong phim nay ngầu quá""",ios,2015-08-01 23:53:00,Tích cực
{'$oid': '55bd5d9b1a77ce605254bb01'},630041,event,55bc1e1117dc1344d3012d1e,"""fpt play xem phim sao không tua được vậy""",android,2015-08-02 00:21:00,Trung tính
{'$oid': '55bd5dfc1a77ce605254bb02'},630041,vod,5599f04f17dc136326e6a551,"""xem tiếp với tua là lag luôn""",android,2015-08-02 00:22:00,Tiêu cực
{'$oid': '55bd5eb61a77ce605254bb03'},429131,vod,559f82f317dc13244b2df09c,"""coi uc Che qua phim ko co hau ty nao""",ios,2015-08-02 00:25:00,Trung tính
{'$oid': '55bd614d1a77ce605254bb04'},639822,vod,55b0bcfa17dc136d91bd3ca9,"""s ghet duong yên the k bit. cu nham nham s ak""",ios,2015-08-02 00:36:00,Tiêu cực
{'$oid': '55bd623c1a77ce605254bb05'},615569,event,55bc1e1117dc1344d3012d1e,"""tua đc mà""",winphone,2015-08-02 00:40:00,Tích cực
{'$oid': '55bd636b1a77ce605254bb06'},496592,event,55bc1e1117dc1344d3012d1e,"""im me chung mày mồm đi""",android,2015-08-02 00:45:00,Trung tính
{'$oid': '55bd63821a77ce605254bb07'},496592,event,55bc1e1117dc1344d3012d1e,"""bbhjjjnnb b""",android,2015-08-02 00:46:00,Tiêu cực
{'$oid': '55bd63b91a77ce605254bb08'},618016,vod,55b8974f17dc1344d5012b9b,"""chắc giống thế chiến Z""",web-playfpt,2015-08-02 00:47:00,Trung tính
{'$oid': '55bd63f21a77ce605254bb09'},17637,event,55bc1e1117dc1344d3012d1e,"""cung tam dc""",android,2015-08-02 00:48:00,Trung tính
{'$oid': '55bd645c1a77ce605254bb0a'},1018,vod,55a626ca17dc134874192871,"""tua là đơ :v""",android,2015-08-02 00:49:00,Tiêu cực
{'$oid': '55bd67bb1a77ce605254bb0b'},557058,event,55bc1e1117dc1344d3012d1e,"""chay eo noi tua vao mat""",android,2015-08-02 01:04:00,Tiêu cực
{'$oid': '55bd68281a77ce605254bb0c'},496592,event,55bc1e1117dc1344d3012d1e,"""im mồm cho ta""",android,2015-08-02 01:06:00,Trung tính
{'$oid': '55bd6a5d1a77ce605254bb0d'},425531,event,55bc1e1117dc1344d3012d1e,"""Hay lam badatig""",ios,2015-08-02 01:15:00,Tích cực
{'$oid': '55bd6da81a77ce605254bb0e'},639848,event,55bb4fc617dc1344d3012cd1,"""Khong xem duoc""",android,2015-08-02 01:29:00,Trung tính
{'$oid': '55bd74911a77ce605254bb0f'},614842,vod,55bbbef217dc1344d5012cc0,"""hay wá mọi người ơi!!!!""",web-playfpt,2015-08-02 01:58:00,Tích cực
{'$oid': '55bd76fb1a77ce605254bb10'},482843,event,55bc16d417dc1344d4012cf6,"""Am muu va tinh yeu""",ios,2015-08-02 02:09:00,Tích cực
{'$oid': '55bd7fe31a77ce605254bb11'},610075,vod,54f4167517dc13295d9b938d,"""nó giật2 như loz""",ios,2015-08-02 02:47:00,Trung tính
{'$oid': '55bd81631a77ce605254bb12'},639417,vod,559657b017dc136325e6a508,"""phim hay tôi rất thích xem nhưng tiếng bé quá không nghe được?""",web-playfpt,2015-08-02 02:53:00,Tích cực
{'$oid': '55bd82081a77ce605254bb13'},577064,vod,55a48c6e17dc1333bda07394,"""phim này cũg tàm tạm hay""",android,2015-08-02 02:56:00,Trung tính
{'$oid': '55bd82241a77ce605254bb14'},577064,vod,55a48c6e17dc1333bda07394,"""không phim nào hay hơn dragon ball vs tokyo ghout hết.""",android,2015-08-02 02:56:00,Tiêu cực
{'$oid': '55bd84b21a77ce605254bb15'},639417,vod,55b8974f17dc1344d5012b9b,"""phim hay thật quái dị tiếng quá bé""",web-playfpt,2015-08-02 03:07:00,Trung tính
{'$oid': '55bd873d1a77ce605254bb16'},604790,vod,559e30f917dc131dfa6ff7e1,"""lâu quá hic hic""",web-playfpt,2015-08-02 03:18:00,Tiêu cực
{'$oid': '55bd87921a77ce605254bb17'},606991,vod,5592489317dc130d51749ce4,"""trương trình hay quá và khánh mời xinh nữa""",winphone,2015-08-02 03:20:00,Tích cực
{'$oid': '55bd8a3c1a77ce605254bb18'},522349,vod,55b9e8c917dc1344d4012c39,"""Toét mắt.mờ quá""",web-playfpt,2015-08-02 03:31:00,Tiêu cực
